date,912101A,912105A,915011A,915206A,917107A
2016-09-19,25.86534,25.72429,24.88972,22.90561,30.74994
2016-09-20,28.45699,28.30455,28.01413,24.21747,31.06127
2016-09-21,28.66973,28.50068,26.27054,25.80664,29.99122
2016-09-22,28.17056,27.97725,26.66488,26.40299,30.03062
2016-09-23,31.03253,30.93771,28.37335,28.80824,31.6059
2016-09-24,36.41906,36.3733,31.29176,34.94929,32.02838
2016-09-25,35.22492,35.0632,30.47487,31.82484,33.23813
2016-09-26,36.5357,36.44659,30.35136,33.89884,33.56459
2016-09-27,34.91532,34.77706,30.16862,31.95995,33.43466
2016-09-28,37.48421,37.29885,31.66246,33.84862,32.53761
2016-09-29,32.77407,32.5633,29.74402,30.03798,31.28474
2016-09-30,32.72349,32.57756,27.60276,30.44,33.0731
2016-10-01,35.8605,35.76834,30.21369,33.47769,32.56599
2016-10-02,33.34227,32.94723,33.85472,33.75791,33.19188
2016-10-03,26.90471,26.91929,27.89757,27.00775,31.6869
2016-10-04,30.27013,30.20795,28.69708,29.14197,32.98506
2016-10-05,32.15207,32.06896,29.30295,31.15914,30.698
2016-10-06,34.71938,34.6595,29.91219,34.52102,31.03729
2016-10-07,35.4755,35.39124,30.6657,34.61319,31.59788
2016-10-08,35.4545,35.41505,31.12673,35.01262,32.17378
2016-10-09,37.34914,37.28099,31.90457,35.85842,32.44661
2016-10-10,39.13486,39.1204,33.15569,38.32667,32.86397
2016-10-11,32.81777,32.58041,33.20466,31.157,33.69359
2016-10-12,31.52748,31.38433,30.48961,30.58389,33.48399
2016-10-13,32.24549,32.10865,30.05824,31.18815,32.04107
2016-10-14,33.36853,33.24945,30.81897,32.2168,32.24671
2016-10-15,36.04424,35.94986,29.16027,35.78943,29.59181
2016-10-16,37.77272,37.73375,30.70409,36.65279,31.202
2016-10-17,33.42046,33.21079,30.35089,31.62463,31.73876
2016-10-18,34.89051,34.75745,32.11148,33.72586,33.34449
2016-10-19,36.78731,36.677,32.94665,35.63127,33.55182
2016-10-20,39.19417,39.09554,32.79678,37.95545,33.46426
2016-10-21,39.32999,39.27724,32.98296,38.51415,33.14908
2016-10-22,23.06274,22.90041,28.67007,22.83384,32.47997
2016-10-23,28.41864,28.39024,21.59812,28.64065,30.60966
2016-10-24,32.11248,32.03241,27.5018,30.4725,30.57065
2016-10-25,35.6767,35.61,30.58827,35.20235,32.23736
2016-10-26,38.73176,38.64836,32.28698,38.50892,33.09465
2016-10-27,39.86503,39.83895,32.93681,39.94685,33.32273
2016-10-28,40.86731,40.82866,33.67553,39.9254,34.25001
2016-10-29,40.7558,40.68867,34.04179,39.21105,33.96873
2016-10-30,41.26693,41.29067,33.31681,40.4586,33.63431
2016-10-31,39.95297,39.88688,34.20634,39.2552,33.80547
2016-11-01,33.37411,33.00272,35.60779,33.96629,34.54036
2016-11-02,36.45093,36.21276,35.58531,34.82875,34.87684
2016-11-03,40.36178,40.20351,35.69057,40.09646,34.58021
2016-11-04,40.2824,40.15294,34.31122,39.45781,34.15509
2016-11-05,39.0501,38.92184,33.55984,39.2327,33.69199
2016-11-06,40.08801,40.06341,34.8751,39.17225,34.90409
2016-11-07,37.73232,37.59373,35.93945,37.6356,35.18829
2016-11-08,40.17994,40.12583,34.49227,38.41782,34.68713
2016-11-09,40.92856,40.87641,35.75126,39.9508,35.3671
2016-11-10,40.40809,40.34974,36.39775,38.26596,36.39548
2016-11-11,41.85127,41.76772,37.14255,42.13363,37.0756
2016-11-12,37.44887,37.3707,33.53561,32.98583,36.65451
2016-11-13,28.01271,28.03345,33.23259,30.09514,36.04343
2016-11-14,32.69474,32.63019,30.31125,32.7054,34.54702
2016-11-15,34.19931,34.18706,31.65876,34.2382,34.43642
2016-11-16,37.51098,37.50779,32.23253,36.78979,33.37508
2016-11-17,38.59825,38.59899,31.04111,38.02149,33.10884
2016-11-18,37.57439,37.59251,30.2201,36.91659,32.583
2016-11-19,37.95375,37.98539,30.45861,37.09628,32.59982
2016-11-20,38.28035,38.2979,31.83049,38.53047,32.93599
2016-11-21,38.70237,38.74328,31.78243,37.79951,33.055
2016-11-22,37.63561,37.59062,32.71684,38.18455,33.54134
2016-11-23,37.83085,37.78838,33.83092,39.2958,34.0498
2016-11-24,40.14557,40.12713,35.92253,41.1997,35.28247
2016-11-25,39.008,38.82675,36.30228,40.09333,35.43715
2016-11-26,40.14738,40.10394,32.91205,39.09291,35.1128
2016-11-27,40.17262,40.15545,33.07866,39.08438,34.55084
2016-11-28,41.23419,41.1997,33.5734,40.07927,33.63498
2016-11-29,39.7029,39.70482,33.92695,39.35587,34.11843
2016-11-30,40.07402,40.14091,34.98357,40.87238,34.95444
2016-12-01,40.78172,40.80662,35.73939,41.75473,34.67384
2016-12-02,39.56285,39.58624,36.43669,40.86796,35.97377
2016-12-03,40.82131,40.83283,37.55851,40.89949,36.73604
2016-12-04,41.41573,41.40052,37.23587,41.91162,35.46579
2016-12-05,41.13268,41.16682,37.51434,40.73605,35.60368
2016-12-06,41.73498,41.74989,37.36229,42.07181,35.35057
2016-12-07,42.64153,42.65083,36.9816,42.36419,34.93208
2016-12-08,42.17586,42.18188,36.02031,42.62008,35.18565
2016-12-09,37.1004,36.99469,36.73744,35.5855,35.55041
2016-12-10,37.23525,37.21985,32.79641,37.10389,34.8181
2016-12-11,38.37545,38.41479,28.87817,36.24647,31.50888
2016-12-12,38.67996,38.65618,30.94365,37.66813,31.27257
2016-12-13,38.44098,38.43884,31.27225,38.24384,30.84318
2016-12-14,37.83162,37.8298,32.55689,37.98367,32.40596
2016-12-15,38.0926,38.12345,34.27331,38.11746,33.3135
2016-12-16,35.69192,35.79146,32.39554,34.28077,32.79546
2016-12-17,36.99111,36.98175,30.57219,37.02143,32.7219
2016-12-18,35.34731,35.33197,33.32724,36.66376,33.06213
2016-12-19,36.21927,36.19124,33.52127,36.88359,33.52524
2016-12-20,36.61516,36.64998,34.07601,37.3469,33.94776
2016-12-21,36.9054,36.94468,35.54019,37.68345,34.51433
2016-12-22,36.42783,36.36029,30.55242,31.88248,33.86102
2016-12-23,33.08366,32.88357,30.72334,33.33142,32.59779
2016-12-24,33.91771,33.83897,33.05134,34.39676,33.12425
2016-12-25,31.95156,31.79729,33.09316,32.37667,32.08804
2016-12-26,33.1776,33.05263,33.77587,36.22439,33.94448
2016-12-27,35.42012,35.35243,33.91369,35.42804,33.50796
2016-12-28,32.60307,32.62312,34.42616,33.29891,32.98371
2016-12-29,35.41128,35.37033,34.96411,36.21083,32.94306
2016-12-30,35.09141,35.11176,34.6577,35.65162,33.87222
2016-12-31,36.82434,36.84201,35.74034,38.48743,34.17009
2017-01-01,37.38513,37.38312,34.62856,37.57669,33.5519
2017-01-02,34.683,34.67768,33.23432,36.039,32.97949
2017-01-03,36.5927,36.56184,32.90783,36.99731,32.88561
2017-01-04,35.56846,35.63192,30.67138,36.0149,31.24477
2017-01-05,34.88572,34.90036,31.04936,35.11377,30.51635
2017-01-06,35.26033,35.27278,29.54454,35.86749,29.77409
2017-01-07,34.58058,34.62367,30.29339,35.4351,32.04762
2017-01-08,35.16999,35.17613,30.72723,36.06386,30.08657
2017-01-09,32.08244,32.0948,31.547,33.32082,30.46389
2017-01-10,35.74146,35.74843,32.77954,35.94783,30.1998
2017-01-11,33.56293,33.61743,33.39223,33.92143,31.84119
2017-01-12,36.27321,36.28636,32.64448,36.49367,31.24437
2017-01-13,32.2699,32.28499,32.30889,33.45451,32.40306
2017-01-14,35.36367,35.31564,28.40801,36.65607,32.31189
2017-01-15,26.17929,26.17622,28.97512,27.75928,30.50439
2017-01-16,32.41657,32.45168,29.83621,33.03016,31.80553
2017-01-17,31.51497,31.49254,31.49292,32.62399,32.90908
2017-01-18,35.43529,35.45243,31.68166,35.59677,31.452
2017-01-19,36.7233,36.75995,33.37484,37.25412,32.96513
2017-01-20,36.90523,36.90015,33.35055,37.43677,33.44863
2017-01-21,36.48721,36.513,31.95411,37.74673,34.0029
2017-01-22,36.98066,37.0,34.0107,37.47075,34.45285
2017-01-23,35.26026,35.25243,33.60783,35.27831,32.81682
2017-01-24,34.19878,34.22529,33.25256,35.66106,32.7301
2017-01-25,35.71243,35.75248,33.3991,37.43897,32.56613
2017-01-26,37.41899,37.40865,34.0249,39.70308,32.25613
2017-01-27,37.69298,37.70464,34.33814,40.06187,32.42341
2017-01-28,38.734,38.70109,34.73943,40.27257,33.26775
2017-01-29,38.71231,38.69436,34.06757,40.16813,33.372
2017-01-30,37.00217,37.08655,33.12795,38.67495,32.79564
2017-01-31,37.27297,37.27058,31.83191,37.45268,31.50692
2017-02-01,33.53521,33.57773,32.26529,34.6153,30.38046
2017-02-02,35.17765,35.13324,33.58795,35.91246,31.87027
2017-02-03,34.1067,34.13013,34.40922,37.53466,32.4107
2017-02-04,35.51302,35.50462,33.88546,36.96688,32.41933
2017-02-05,35.29632,35.3131,33.94242,36.76301,31.24021
2017-02-06,34.12279,34.20976,34.22354,36.77153,32.03323
2017-02-07,34.53087,34.63408,34.23137,37.71874,31.79788
2017-02-08,36.54066,36.57302,33.85578,37.72316,32.30333
2017-02-09,36.55851,36.59649,33.93049,38.21316,32.38105
2017-02-10,36.98972,37.00215,34.319,38.43985,32.85866
2017-02-11,37.20993,37.25823,34.73553,38.40013,33.05679
2017-02-12,37.94822,37.9599,34.79145,39.19078,32.78425
2017-02-13,38.17538,38.18313,36.8947,39.68179,34.84965
2017-02-14,34.94842,35.08102,33.24572,37.23343,34.04858
2017-02-15,35.87703,35.95272,30.62971,36.41706,31.99298
2017-02-16,36.27848,36.34723,31.24829,36.86739,31.17422
2017-02-17,34.51355,34.58295,32.10377,35.69384,30.36178
2017-02-18,31.53263,31.57803,32.24807,32.74445,32.17717
2017-02-19,30.53275,30.74059,27.96823,32.81893,30.7834
2017-02-20,29.12505,29.31381,30.93328,32.80404,31.7733
2017-02-21,30.89325,31.03527,29.62264,30.17532,31.5272
2017-02-22,30.95052,31.03081,31.58144,26.92021,31.59749
2017-02-23,31.72847,31.78384,31.61194,31.13023,31.56313
2017-02-24,36.37633,36.39406,32.42282,36.48521,31.71124
2017-02-25,38.02857,38.1031,32.37784,37.36081,30.83496
2017-02-26,37.50065,37.60271,32.96297,37.78943,31.55234
2017-02-27,37.00752,37.03328,32.89303,37.7368,31.76678
2017-02-28,38.16766,38.18353,32.82715,37.5182,31.22222
2017-03-01,37.64915,37.67397,33.12557,37.76969,32.14642
2017-03-02,38.25478,38.28832,33.24749,38.725,31.02406
2017-03-03,38.68309,38.75576,32.77113,38.86287,29.68784
2017-03-04,37.7895,37.82163,31.68547,38.19255,31.15879
2017-03-05,38.05772,38.10002,32.8327,39.42208,31.45883
2017-03-06,36.48048,36.54066,33.57922,36.15329,31.52084
2017-03-07,36.88096,36.90227,33.63995,38.17247,32.7543
2017-03-08,36.76027,36.69189,31.56907,35.41508,32.15011
2017-03-09,36.80818,36.75957,29.54999,35.74728,31.20404
2017-03-10,38.46385,38.44392,31.07631,38.04525,31.2758
2017-03-11,38.33542,38.34832,31.67507,37.28704,31.57711
2017-03-12,38.51413,38.52693,30.91974,37.27574,31.50934
2017-03-13,37.49349,37.48765,33.20441,37.41535,32.36408
2017-03-14,38.55631,38.55908,34.45162,37.80388,32.82082
2017-03-15,39.41113,39.41419,34.09636,38.41315,32.59925
2017-03-16,39.57537,39.5746,33.57384,39.22514,32.51143
2017-03-17,39.38574,39.42552,34.54183,39.56718,33.16812
2017-03-18,40.05734,40.07055,34.54863,40.25585,32.82
2017-03-19,37.6965,37.71039,30.48122,36.40546,30.89583
2017-03-20,36.25661,36.24411,30.0364,35.93742,30.71613
2017-03-21,37.87795,37.88059,30.85587,37.12186,31.57602
2017-03-22,39.05295,39.05009,32.11648,38.69393,32.13709
2017-03-23,38.71363,38.651,32.20078,38.99175,31.75222
2017-03-24,39.92375,39.88877,30.86311,38.79665,30.02425
2017-03-25,38.72565,38.72768,32.74083,37.70132,32.15518
2017-03-26,39.39859,39.38302,32.79513,38.77768,33.49946
2017-03-27,40.46882,40.46621,32.93648,39.76691,34.74715
2017-03-28,42.30773,42.30163,32.72654,41.10886,34.70303
2017-03-29,42.04118,42.0268,32.4519,40.96633,35.01431
2017-03-30,37.75103,37.73898,34.37486,37.90427,34.63336
2017-03-31,33.87981,33.74349,31.89879,32.51828,33.51787
2017-04-01,34.01386,33.92103,30.20975,33.23184,31.97864
2017-04-02,35.74744,35.6648,30.89233,34.83486,30.92509
2017-04-03,36.88939,36.83298,29.94863,35.52844,30.59267
2017-04-04,37.23437,37.18563,29.48766,35.58078,29.68275
2017-04-05,36.76684,36.71223,28.78221,35.45518,29.60132
2017-04-06,36.83714,36.78614,29.53418,35.60323,29.59967
2017-04-07,36.48334,36.42672,29.24607,35.40225,29.39663
2017-04-08,36.11438,36.05581,29.32974,34.48062,29.50649
2017-04-09,35.38369,35.42394,28.90218,35.18686,30.00162
2017-04-10,34.02736,33.88955,30.38354,32.98055,30.86872
2017-04-11,33.7055,33.57806,29.43402,33.12499,30.28758
2017-04-12,35.47698,35.43985,29.66832,34.33214,29.67919
2017-04-13,36.588,36.53887,29.4622,35.28576,30.15449
2017-04-14,36.15072,36.10154,28.88804,34.94769,28.69906
2017-04-15,36.03758,35.99043,28.65755,34.35279,29.34801
2017-04-16,36.70092,36.66948,28.96664,34.99957,29.2586
2017-04-17,36.12302,36.12486,27.97892,34.37012,28.88346
2017-04-18,35.38823,35.34892,28.80872,34.01133,28.82534
2017-04-19,35.43494,35.38219,28.32094,34.34734,28.76804
2017-04-20,35.05044,35.02081,27.53943,33.96436,27.97712
2017-04-21,34.52924,34.50403,28.2058,33.8538,28.15233
2017-04-22,35.90203,35.86318,27.22084,34.07543,27.85671
2017-04-23,35.42831,35.40416,27.83939,34.0161,28.66052
2017-04-24,36.01874,35.96122,28.6423,34.05797,29.00629
2017-04-25,36.91068,36.8574,29.03125,34.67366,29.14436
2017-04-26,33.41929,33.24939,30.1743,31.19076,28.86379
2017-04-27,28.72945,28.6165,26.15033,26.52485,30.24609
2017-04-28,26.89367,26.7985,23.15007,25.80292,27.73337
2017-04-29,28.70243,28.59491,24.79838,27.71301,27.1132
2017-04-30,32.43149,32.33752,27.22492,31.43709,27.88725
2017-05-01,33.90383,33.82419,27.57899,33.72602,27.34985
2017-05-02,33.24382,33.06337,28.4066,33.26537,28.57735
2017-05-03,33.02978,32.86064,28.36046,32.33351,28.87019
2017-05-04,33.93528,33.84117,27.22156,32.55574,27.89175
2017-05-05,34.04776,33.96937,26.86094,32.87874,26.87378
2017-05-06,33.93018,33.90657,26.35578,32.53926,26.96401
2017-05-07,33.98376,33.94771,26.52843,32.35819,26.66839
2017-05-08,32.36614,32.31599,24.99643,30.63827,27.08335
2017-05-09,30.5481,30.46886,26.00016,29.92846,28.12352
2017-05-10,30.62801,30.51621,25.2878,30.06587,27.89875
2017-05-11,30.9737,30.91096,23.40877,29.35974,26.00474
2017-05-12,29.38253,29.35255,24.35698,28.47525,26.54559
2017-05-13,31.19386,31.10002,25.4444,29.90633,27.07558
2017-05-14,32.45092,32.36613,26.91841,31.91432,28.09718
2017-05-15,33.47157,33.35814,27.3607,31.74381,28.02488
2017-05-16,33.96231,33.84639,27.19381,31.94801,28.30421
2017-05-17,34.52329,34.43413,27.45786,33.77979,26.8404
2017-05-18,34.727,34.71876,19.19526,34.1769,25.60205
2017-05-19,30.46867,30.37566,23.27579,29.63268,24.08047
2017-05-20,32.1426,32.04681,26.56339,30.6667,27.16181
2017-05-21,32.27293,32.20014,26.70227,31.61893,27.45533
2017-05-22,33.53093,33.44399,26.08792,32.87612,27.45509
2017-05-23,33.21091,33.20314,26.10791,32.1182,27.43118
2017-05-24,33.31765,33.31395,25.57632,32.42547,26.65043
2017-05-25,32.63965,32.61041,26.21289,32.04284,26.6057
2017-05-26,32.00679,31.97115,25.62556,30.906,26.33053
2017-05-27,31.58942,31.56114,26.12169,31.37318,27.52543
2017-05-28,32.33666,32.31368,25.46065,31.50696,26.60798
2017-05-29,25.69319,25.46466,23.72932,21.54511,26.30781
2017-05-30,28.51177,28.37353,24.52768,27.38913,26.73649
2017-05-31,26.73056,26.60179,24.5565,25.8957,25.93357
2017-06-01,27.48305,27.38783,21.53267,25.36043,23.96208
2017-06-02,28.26556,28.19073,21.70551,26.73892,24.26742
2017-06-03,29.2345,29.17019,22.40756,27.05883,23.80578
2017-06-04,29.20803,29.1283,22.57964,27.35826,24.52685
2017-06-05,28.40874,28.33821,22.78895,27.1712,24.348
2017-06-06,28.0976,28.00102,23.11886,26.61469,24.98219
2017-06-07,26.25737,26.19053,21.70576,24.44106,24.98299
2017-06-08,26.94335,26.86738,20.80889,24.77897,24.00081
2017-06-09,25.22546,25.17308,20.41484,24.28749,22.7423
2017-06-10,23.519,23.48858,20.15046,23.43478,23.58144
2017-06-11,24.78743,24.70916,18.19399,23.89211,21.31681
2017-06-12,25.26069,25.17026,20.08729,23.76216,25.09917
2017-06-13,26.75999,26.67577,21.78117,25.01622,24.68388
2017-06-14,27.87491,27.7976,21.48901,26.87709,22.6528
2017-06-15,29.00878,28.96438,23.4023,28.3312,24.80959
2017-06-16,31.28819,31.2139,25.13968,30.10548,25.88622
2017-06-17,30.93107,30.80876,26.04816,29.53729,26.60383
2017-06-18,30.73896,30.6368,25.50353,29.35528,27.09487
2017-06-19,29.83589,29.79886,23.47035,28.23509,25.80142
2017-06-20,29.03446,29.0112,22.64211,27.60618,24.88405
2017-06-21,29.14841,29.10557,23.15944,28.0223,24.60896
2017-06-22,30.76582,30.72732,23.07543,28.29031,24.67881
2017-06-23,29.70369,29.66188,22.93683,29.34362,24.99145
2017-06-24,30.38078,30.31274,22.90579,28.82066,24.86108
2017-06-25,30.89846,30.84937,23.84864,29.40814,25.68483
2017-06-26,30.90912,30.85518,23.98128,29.33762,25.21801
2017-06-27,30.66025,30.59449,23.47864,29.56308,26.02379
2017-06-28,31.24318,31.14128,24.47926,30.13371,26.42117
2017-06-29,25.6541,25.4722,25.11758,24.83992,25.23159
2017-06-30,24.5049,24.36131,21.994,23.04786,24.70041
2017-07-01,29.38825,29.27174,23.29904,28.61045,24.72981
2017-07-02,31.14193,31.07091,23.58976,30.16094,25.66957
2017-07-03,32.4396,32.37849,25.13579,31.60106,25.40989
2017-07-04,32.45713,32.45043,26.16809,31.67625,26.6542
2017-07-05,32.36404,32.39005,26.75154,31.67867,27.15069
2017-07-06,33.88614,33.82945,27.24668,32.86315,27.42181
2017-07-07,26.99129,26.91629,26.08515,25.3208,27.83641
2017-07-08,27.07698,26.70777,26.15207,25.22064,27.69049
2017-07-09,30.34247,30.19219,26.6157,27.38578,27.67112
2017-07-10,28.534,28.44384,25.29711,26.2733,27.2002
2017-07-11,30.59649,30.53398,25.67342,28.64519,27.22301
2017-07-12,31.6694,31.63326,24.5664,30.04198,26.29655
2017-07-13,31.41267,31.36757,23.05787,29.78648,24.90174
2017-07-14,30.46065,30.40148,23.34081,28.98982,25.4977
2017-07-15,28.78423,28.71259,24.41592,27.47034,25.67517
2017-07-16,29.77978,29.65,25.28566,28.51911,26.61774
2017-07-17,30.96382,30.88184,25.784,29.8252,26.98792
2017-07-18,31.82677,31.74999,25.01413,30.74696,26.98233
2017-07-19,27.57538,27.41586,23.2937,25.01045,28.00154
2017-07-20,25.62922,25.52769,21.59961,23.77201,25.54149
2017-07-21,27.72531,27.58586,24.55769,25.93243,26.53217
2017-07-22,29.05285,28.90668,25.39884,27.76029,26.33088
2017-07-23,29.98598,29.82288,25.61112,28.69007,26.40045
2017-07-24,32.03696,31.91239,24.87735,30.02899,26.53198
2017-07-25,31.42694,31.39642,23.52359,29.47155,25.59395
2017-07-26,30.6911,30.63419,23.16308,28.67198,24.73198
2017-07-27,29.83027,29.78037,23.55978,28.65433,24.71455
2017-07-28,30.4043,30.35616,23.77555,28.52483,25.26247
2017-07-29,30.60796,30.54567,24.45614,28.90352,25.53499
2017-07-30,31.36047,31.27445,24.36048,29.75187,26.09368
2017-07-31,30.72659,30.61579,24.82254,28.66527,25.93287
2017-08-01,31.74593,31.70406,25.28241,30.06479,26.70222
2017-08-02,32.02778,31.98301,25.17941,30.52676,27.19324
2017-08-03,27.75189,27.62357,25.47598,26.28947,27.61324
2017-08-04,28.46661,28.32133,24.79299,26.37468,26.99083
2017-08-05,29.31914,29.14572,26.18616,26.83721,27.9021
2017-08-06,29.7007,29.58643,24.56941,27.77969,26.90882
2017-08-07,30.04965,29.94546,24.48986,27.99128,28.77164
2017-08-08,28.34006,28.22024,24.72468,26.71119,28.75963
2017-08-09,31.66413,31.57106,25.36391,29.78703,27.08921
2017-08-10,32.61609,32.57906,25.41857,30.70172,27.09033
2017-08-11,32.2958,32.28923,25.5746,31.38349,27.4848
2017-08-12,33.23792,33.20353,25.24338,31.95113,27.03927
2017-08-13,32.10881,32.08796,26.40975,31.98593,27.46924
2017-08-14,32.67093,32.63507,26.65637,31.83374,27.89065
2017-08-15,34.54609,34.49383,27.69782,32.63124,28.82796
2017-08-16,35.86067,35.80952,27.89445,35.27399,29.02901
2017-08-17,36.59127,36.52689,30.21824,36.27204,30.28167
2017-08-18,35.66255,35.59342,30.02234,33.50176,31.39829
2017-08-19,32.43907,32.39128,26.08648,29.67317,30.69193
2017-08-20,30.66892,30.66788,23.5039,28.71622,27.77869
2017-08-21,34.12778,34.08697,26.50122,32.84495,26.85064
2017-08-22,33.23706,33.19871,27.11854,31.24027,28.53739
2017-08-23,33.89262,33.79897,27.14199,31.80893,28.54405
2017-08-24,31.31282,31.17837,26.65397,28.66191,28.78458
2017-08-25,27.6368,27.51702,24.29174,26.32747,28.62735
2017-08-26,29.38142,29.27868,24.63594,28.34454,27.63872
2017-08-27,28.76388,28.62909,25.11338,27.59747,27.56214
2017-08-28,28.07256,27.95795,25.2594,27.13717,27.81818
2017-08-29,28.43749,28.28544,26.1986,27.47035,27.88219
2017-08-30,29.62123,29.47438,26.45278,28.59068,28.62363
2017-08-31,32.08368,31.99827,26.76895,30.96977,28.5798
2017-09-01,33.52939,33.46282,26.65143,32.05981,28.00387
2017-09-02,33.89001,33.83586,27.06185,32.02914,28.53574
2017-09-03,35.6344,35.57324,27.02189,34.70735,28.82286
2017-09-04,32.6001,32.41686,28.65334,30.62794,29.98261
2017-09-05,31.31359,31.22745,26.62863,29.29485,30.89336
2017-09-06,30.36749,30.25184,26.78687,28.29334,30.61453
2017-09-07,30.73371,30.63123,26.90264,29.0681,29.89851
2017-09-08,30.84477,30.7525,27.53239,29.74024,29.53822
2017-09-09,30.76046,30.70091,26.69381,29.21211,29.31449
2017-09-10,33.20626,33.16735,27.68954,32.12613,29.05314
2017-09-11,35.08424,35.03641,28.09672,33.59472,29.49384
2017-09-12,36.34164,36.3039,29.34483,35.61697,29.96046
2017-09-13,37.98397,37.90933,30.35919,37.5413,30.91926
2017-09-14,29.71371,29.59594,27.8482,28.1772,31.79264
2017-09-15,32.30162,32.23085,27.31319,30.16282,29.77141
2017-09-16,33.21229,33.14192,27.71756,31.49575,29.89146
2017-09-17,34.10092,34.02404,27.93343,32.25038,29.7647
2017-09-18,35.67139,35.59342,28.50769,34.23749,29.89553
2017-09-19,36.8549,36.78917,27.67923,35.58009,26.8821
2017-09-20,36.88762,36.80903,29.73921,35.19292,30.69736
2017-09-21,37.25096,37.19206,30.41438,36.83705,31.09383
2017-09-22,38.21256,38.15527,31.89068,38.23703,32.17128
2017-09-23,38.47848,38.43279,32.2884,38.94344,31.69906
2017-09-24,38.48586,38.44702,31.43566,37.31234,30.98393
2017-09-25,38.90805,38.90442,31.22784,37.76371,30.68253
2017-09-26,41.09911,41.07509,32.91844,40.06892,31.9303
2017-09-27,41.55925,41.54296,33.58961,40.25295,32.43623
2017-09-28,40.72779,40.70636,32.80909,39.60682,31.17018
2017-09-29,39.18447,39.12889,31.51374,39.17513,30.97921
2017-09-30,38.54189,38.48225,32.26752,38.4791,32.52046
2017-10-01,33.70308,33.45909,29.47261,30.34316,32.52586
2017-10-02,34.06054,33.92878,30.32441,32.84272,31.48792
2017-10-03,36.30917,36.20917,31.17226,35.0866,32.47546
2017-10-04,38.0266,37.91725,32.07762,37.24794,32.91034
2017-10-05,39.51652,39.46861,32.63709,38.98969,33.51461
2017-10-06,36.95482,36.99979,33.24371,36.87528,33.46481
2017-10-07,39.23151,39.18078,33.51616,37.84008,33.55342
2017-10-08,35.56146,35.58379,33.21479,35.0765,33.2674
2017-10-09,39.07632,39.01831,33.84774,38.08685,33.34442
2017-10-10,39.30569,39.29046,34.65273,38.46036,34.31213
2017-10-11,39.2718,39.22095,34.36509,39.38547,34.10268
2017-10-12,39.49357,39.39008,33.71,38.53422,33.519
2017-10-13,37.79032,37.79955,33.82579,38.43178,33.87896
2017-10-14,38.7618,38.62684,32.88667,37.30767,33.25086
2017-10-15,36.84539,36.85663,31.14968,36.37821,32.54527
2017-10-16,36.30482,36.25494,26.70433,35.55213,29.12992
2017-10-17,36.74704,36.72068,25.48163,35.3194,27.16763
2017-10-18,37.00659,36.98196,27.23074,35.32282,29.35964
2017-10-19,37.51209,37.48351,25.90068,35.94308,29.11527
2017-10-20,36.49855,36.41465,30.42345,35.97198,30.80898
2017-10-21,34.21972,34.17787,22.22132,32.49302,28.1539
2017-10-22,34.47403,34.42487,27.39328,33.32029,29.66881
2017-10-23,35.347,35.28423,29.17094,33.88229,31.83221
2017-10-24,38.08159,38.01249,30.80798,36.62827,32.03456
2017-10-25,39.00835,38.98685,31.05638,38.73866,31.94874
2017-10-26,41.88206,41.87614,32.80477,40.87744,32.55717
2017-10-27,40.92349,40.86338,34.27047,40.58546,33.82602
2017-10-28,38.84628,38.84717,34.85024,38.23316,35.20223
2017-10-29,40.88176,40.81009,34.00265,38.55714,35.10213
2017-10-30,39.48077,39.4776,34.56585,38.36975,34.21105
2017-10-31,36.10929,35.99771,32.96631,34.5745,33.9564
2017-11-01,35.0488,34.95616,32.07337,33.38207,33.28026
2017-11-02,36.8982,36.7916,32.84592,35.53118,33.13804
2017-11-03,37.92882,37.94223,33.02778,37.69538,32.94995
2017-11-04,40.44044,40.4254,32.96715,39.66041,33.00065
2017-11-05,41.15442,41.0919,32.65547,39.61864,33.51993
2017-11-06,42.01764,42.00768,32.92602,40.6539,33.11204
2017-11-07,40.02611,39.8747,34.61709,40.08365,33.91079
2017-11-08,39.44875,39.29288,34.80542,38.66884,34.30322
2017-11-09,36.57174,36.62428,27.19015,33.82734,31.52643
2017-11-10,37.50282,37.48756,29.10289,36.12415,29.97504
2017-11-11,36.6073,36.57924,29.48309,35.49047,30.96861
2017-11-12,32.66119,32.62971,28.91672,32.29694,30.99254
2017-11-13,33.42367,33.37175,30.13354,34.6512,30.98603
2017-11-14,34.4573,34.43259,30.28187,35.07545,31.10038
2017-11-15,37.07164,37.09596,30.2458,36.71975,31.86251
2017-11-16,38.24297,38.15335,32.07554,37.88033,32.62935
2017-11-17,37.87179,37.86638,31.39371,35.91027,32.50795
2017-11-18,39.63305,39.64006,33.07707,38.73151,33.2107
2017-11-19,40.83659,40.79141,34.14771,40.63074,33.50544
2017-11-20,41.06484,41.02004,32.2605,40.47337,32.41515
2017-11-21,38.34987,38.20764,28.34242,37.16109,30.78764
2017-11-22,36.59732,36.54018,28.01388,34.5758,29.99598
2017-11-23,35.39871,35.38043,30.22059,35.93034,31.06964
2017-11-24,37.31622,37.27621,31.80739,37.09995,32.76029
2017-11-25,37.59127,37.54074,32.41163,39.14872,33.05476
2017-11-26,37.8146,37.80768,33.66191,38.46122,33.70006
2017-11-27,31.6623,31.64042,33.41322,31.27353,33.27058
2017-11-28,35.0765,35.04331,31.54817,34.25452,32.65389
2017-11-29,38.32416,38.32324,34.03272,37.43883,34.1043
